method,pair_id,f1_all_to_all,precision_all_to_all,recall_all_to_all,source
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_1_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ac1_av,0.29,1.0,0.17,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ac2_av,0.5,1.0,0.33,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ac3_av,0.55,0.6,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ac4_av,0.4,0.5,0.33,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,0.67,0.67,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,0.44,0.67,0.33,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ac1_av,0.56,0.71,0.45,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ac2_av,0.56,0.71,0.45,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ac3_av,0.53,1.0,0.36,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,0.43,0.42,0.45,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,0.5,0.46,0.55,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_50_ec_av,0.5,0.41,0.64,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ac1_av,0.5,0.75,0.38,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,0.53,0.57,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ac3_av,0.61,1.0,0.44,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ac4_av,0.45,0.83,0.31,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ac5_av,0.67,0.82,0.56,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Semantically-Joinable__assays_vertical_70_ec_av,0.36,0.67,0.25,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac1_av,0.54,0.52,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac1_ev,0.43,0.34,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac2_av,0.54,0.52,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac2_ev,0.42,0.33,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac3_av,0.55,0.54,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac3_ev,0.42,0.33,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac4_av,0.35,0.55,0.26,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac4_ev,0.42,0.33,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac5_av,0.53,0.5,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ac5_ev,0.43,0.35,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ec_av,0.54,0.52,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_0_ec_ev,0.42,0.33,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac1_av,0.58,0.52,0.65,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac1_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac2_av,0.55,0.5,0.61,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac2_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac3_av,0.38,0.67,0.26,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac3_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac4_av,0.62,0.64,0.61,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac4_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac5_av,0.6,0.71,0.52,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ac5_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ec_av,0.48,0.8,0.35,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_100_ec_ev,0.84,0.9,0.78,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac1_av,0.54,0.61,0.48,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac1_ev,0.74,0.8,0.7,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac2_av,0.65,0.76,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac2_ev,0.46,0.67,0.35,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac3_av,0.59,0.62,0.57,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac3_ev,0.74,0.8,0.7,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac4_av,0.25,0.44,0.17,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac4_ev,0.74,0.8,0.7,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac5_av,0.6,0.71,0.52,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,0.74,0.8,0.7,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ec_av,0.31,0.56,0.22,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__Unionable__assays_horizontal_50_ec_ev,0.41,0.64,0.3,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac1_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac1_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac2_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac3_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac3_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac4_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac4_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac5_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ec_av,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_1_ec_ev,0.01,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,0.25,0.5,0.17,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,0.67,0.67,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac2_av,0.22,0.33,0.17,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,0.55,0.6,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac3_av,0.06,0.03,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac3_ev,0.62,0.5,0.83,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac4_av,0.25,0.5,0.17,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac4_ev,0.44,0.67,0.33,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac5_av,0.06,0.03,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ac5_ev,0.4,0.5,0.33,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ec_av,0.29,1.0,0.17,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,0.44,0.67,0.33,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac1_av,0.38,0.6,0.27,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac1_ev,0.52,0.44,0.64,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac2_av,0.15,0.5,0.09,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac2_ev,0.78,1.0,0.64,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac3_av,0.21,0.25,0.18,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac3_ev,0.3,0.33,0.27,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac4_av,0.14,0.33,0.09,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,0.42,0.5,0.36,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac5_av,0.29,0.67,0.18,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,0.56,0.71,0.45,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ec_av,0.29,0.67,0.18,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,0.53,1.0,0.36,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,0.36,0.67,0.25,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac1_ev,0.37,0.27,0.56,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,0.31,0.4,0.25,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac2_ev,0.6,0.64,0.56,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,0.48,0.67,0.38,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,0.62,0.8,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac4_av,0.19,0.4,0.12,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,0.56,0.78,0.44,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,0.19,0.4,0.12,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,0.64,0.89,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ec_av,0.3,0.75,0.19,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,ChEMBL__View-Unionable__assays_both_0_70_ec_ev,0.4,0.56,0.31,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,Magellan__amazon_google_exp,0.86,1.0,0.75,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,Magellan__beeradvo_ratebeer,0.33,0.2,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,Magellan__dblp_acm,0.75,1.0,0.6,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,Magellan__dblp_scholar,0.57,1.0,0.4,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,Magellan__fodors_zagats,0.6,1.0,0.43,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,Magellan__itunes_amazon,0.48,0.42,0.56,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,Magellan__walmart_amazon,0.8,1.0,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ac1_ev,0.02,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ac2_ev,0.2,0.11,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ac3_ev,0.2,0.11,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ac4_ev,0.17,0.09,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ac5_ev,0.0,0.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
Distribution Based,OpenData__Joinable__miller2_both_50_1_ec_ev,0.2,0.11,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
Distribution Based,OpenData__Joinable__miller2_both_50_30_ac1_ev,0.15,0.08,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
