pair_id,dataset,short_dataset,feature_build_sec_pair,feature_build_reduced_sec_pair,category,relation,model,scenario,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
TPC-DI__Joinable__prospect_vertical_30_ac4_ev,TPC-DI,prospect_vertical_30_ac4_ev,57.446,21.549715382516386,TPC-DI,Joinable,minilm,si_si2,5.521143731141579,2,62.967143731141576,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ac3_ev,TPC-DI,prospect_both_0_50_ac3_ev,74.353,28.8442219531834,TPC-DI,View-Unionable,minilm,si_si2,5.844250352658645,3,80.19725035265864,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_50_ec_ev,ChEMBL,assays_both_50_50_ec_ev,82.645,32.92763356816023,ChEMBL,Joinable,minilm,si_si2,5.42661401036749,1,88.07161401036748,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,ChEMBL,assays_both_0_30_ac1_ev,57.2,21.72289331890643,ChEMBL,View-Unionable,minilm,si_si2,6.205850718171684,2,63.405850718171685,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,OpenData,miller2_vertical_50_ac3_av,369.701,159.51744121184947,OpenData,Semantically-Joinable,minilm,si_si2,5.549805419644571,2,375.2508054196446,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_30_ac5_ev,TPC-DI,prospect_vertical_30_ac5_ev,56.291,21.29522954559326,TPC-DI,Joinable,minilm,si_si2,12.894884620442308,1,69.18588462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ac4_av,TPC-DI,prospect_both_0_50_ac4_av,77.358,30.50787482503056,TPC-DI,View-Unionable,minilm,si_si2,12.894884620442308,1,90.25288462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ac1_ev,ChEMBL,assays_both_50_70_ac1_ev,100.843,40.57835640165211,ChEMBL,Joinable,minilm,si_si2,12.894884620442308,1,113.73788462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac2_av,ChEMBL,assays_both_0_30_ac2_av,59.185,22.48817379161716,ChEMBL,View-Unionable,minilm,si_si2,5.698483534899606,3,64.88348353489961,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,OpenData,miller2_vertical_50_ac4_av,375.201,162.18836759833994,OpenData,Semantically-Joinable,minilm,si_si2,5.761503348749,3,380.962503348749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_30_ec_ev,TPC-DI,prospect_vertical_30_ec_ev,54.994,20.65279974327981,TPC-DI,Joinable,minilm,si_si2,5.768455646283129,2,60.76245564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ac4_ev,TPC-DI,prospect_both_0_50_ac4_ev,76.123,29.810726438045503,TPC-DI,View-Unionable,minilm,si_si2,12.894884620442308,1,89.01788462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ac2_ev,ChEMBL,assays_both_50_70_ac2_ev,100.85,40.34113644286989,ChEMBL,Joinable,minilm,si_si2,12.894884620442308,1,113.7448846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,ChEMBL,assays_both_0_30_ac2_ev,58.895,22.3525505759567,ChEMBL,View-Unionable,minilm,si_si2,6.205850718171684,2,65.10085071817169,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,OpenData,miller2_vertical_50_ac5_av,373.743,161.43829814459383,OpenData,Semantically-Joinable,minilm,si_si2,5.406886820307236,3,379.14988682030724,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ac1_ev,TPC-DI,prospect_vertical_50_ac1_ev,70.891,27.85905016510189,TPC-DI,Joinable,minilm,si_si2,5.549805419644571,2,76.44080541964458,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ac5_av,TPC-DI,prospect_both_0_50_ac5_av,77.009,30.261909164875757,TPC-DI,View-Unionable,minilm,si_si2,12.894884620442308,1,89.90388462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ac3_ev,ChEMBL,assays_both_50_70_ac3_ev,107.642,43.198062778458,ChEMBL,Joinable,minilm,si_si2,5.178372998638553,1,112.82037299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac3_av,ChEMBL,assays_both_0_30_ac3_av,57.118,21.92940761356801,ChEMBL,View-Unionable,minilm,si_si2,12.894884620442308,1,70.0128846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_50_ec_av,OpenData,miller2_vertical_50_ec_av,392.48,169.86272680900993,OpenData,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,405.37488462044234,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ac2_ev,TPC-DI,prospect_vertical_50_ac2_ev,79.245,30.97877209110185,TPC-DI,Joinable,minilm,si_si2,12.894884620442308,1,92.13988462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ac5_ev,TPC-DI,prospect_both_0_50_ac5_ev,77.565,30.60984874382616,TPC-DI,View-Unionable,minilm,si_si2,12.894884620442308,1,90.45988462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ac4_ev,ChEMBL,assays_both_50_70_ac4_ev,103.345,41.851077820435165,ChEMBL,Joinable,minilm,si_si2,5.39702322527711,2,108.74202322527711,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac3_ev,ChEMBL,assays_both_0_30_ac3_ev,59.016,22.535557926803826,ChEMBL,View-Unionable,minilm,si_si2,5.42661401036749,1,64.44261401036749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ac1_av,OpenData,miller2_vertical_70_ac1_av,454.65,198.15344394519923,OpenData,Semantically-Joinable,minilm,si_si2,6.205850718171684,2,460.85585071817167,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ac3_ev,TPC-DI,prospect_vertical_50_ac3_ev,77.204,29.83148333998023,TPC-DI,Joinable,minilm,si_si2,12.894884620442308,1,90.0988846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ec_av,TPC-DI,prospect_both_0_50_ec_av,73.027,28.38290356960893,TPC-DI,View-Unionable,minilm,si_si2,5.768455646283129,2,78.79545564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ac5_ev,ChEMBL,assays_both_50_70_ac5_ev,101.542,40.88601893243194,ChEMBL,Joinable,minilm,si_si2,5.844250352658645,3,107.38625035265865,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac4_av,ChEMBL,assays_both_0_30_ac4_av,59.593,22.478325366631157,ChEMBL,View-Unionable,minilm,si_si2,12.894884620442308,1,72.48788462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ac2_av,OpenData,miller2_vertical_70_ac2_av,475.112,205.8282081114948,OpenData,Semantically-Joinable,minilm,si_si2,5.677781014153622,4,480.7897810141536,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ac4_ev,TPC-DI,prospect_vertical_50_ac4_ev,74.765,29.05632421128452,TPC-DI,Joinable,minilm,si_si2,5.42661401036749,1,80.19161401036749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_50_ec_ev,TPC-DI,prospect_both_0_50_ec_ev,74.441,29.088006193175907,TPC-DI,View-Unionable,minilm,si_si2,5.615673451915668,1,80.05667345191567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_both_50_70_ec_ev,ChEMBL,assays_both_50_70_ec_ev,104.851,42.49610728046298,ChEMBL,Joinable,minilm,si_si2,5.726472379453016,5,110.57747237945301,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac4_ev,ChEMBL,assays_both_0_30_ac4_ev,57.717,21.95677292701602,ChEMBL,View-Unionable,minilm,si_si2,5.42661401036749,1,63.143614010367486,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ac3_av,OpenData,miller2_vertical_70_ac3_av,491.34,213.63487464204428,OpenData,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,504.2348846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ac5_ev,TPC-DI,prospect_vertical_50_ac5_ev,77.588,30.411741573840374,TPC-DI,Joinable,minilm,si_si2,5.508741616552211,3,83.09674161655221,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_70_ac1_av,TPC-DI,prospect_both_0_70_ac1_av,95.547,38.50004201543331,TPC-DI,View-Unionable,minilm,si_si2,6.490463595692778,1,102.03746359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_vertical_1_ac1_ev,ChEMBL,assays_vertical_1_ac1_ev,44.64,16.81218436487019,ChEMBL,Joinable,minilm,si_si2,5.67392592550904,2,50.31392592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac5_av,ChEMBL,assays_both_0_30_ac5_av,59.852,22.89594232295453,ChEMBL,View-Unionable,minilm,si_si2,12.894884620442308,1,72.7468846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ac4_av,OpenData,miller2_vertical_70_ac4_av,470.973,204.48158840160076,OpenData,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,476.3700232252771,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_50_ec_ev,TPC-DI,prospect_vertical_50_ec_ev,75.197,29.49282080803812,TPC-DI,Joinable,minilm,si_si2,5.178372998638553,1,80.37537299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_70_ac1_ev,TPC-DI,prospect_both_0_70_ac1_ev,99.327,39.99874180038274,TPC-DI,View-Unionable,minilm,si_si2,12.894884620442308,1,112.22188462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_vertical_1_ac2_ev,ChEMBL,assays_vertical_1_ac2_ev,42.855,15.62612064324319,ChEMBL,Joinable,minilm,si_si2,5.768455646283129,2,48.623455646283126,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ac5_ev,ChEMBL,assays_both_0_30_ac5_ev,56.553,21.484202609091987,ChEMBL,View-Unionable,minilm,si_si2,5.958538803030134,2,62.511538803030135,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ac5_av,OpenData,miller2_vertical_70_ac5_av,480.273,209.15037478874623,OpenData,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,485.8886734519157,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_70_ac1_ev,TPC-DI,prospect_vertical_70_ac1_ev,97.094,38.90267627542466,TPC-DI,Joinable,minilm,si_si2,5.178372998638553,1,102.27237299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_70_ac2_av,TPC-DI,prospect_both_0_70_ac2_av,89.114,35.62173174874485,TPC-DI,View-Unionable,minilm,si_si2,5.946105148903619,3,95.06010514890363,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_vertical_1_ac3_ev,ChEMBL,assays_vertical_1_ac3_ev,43.643,16.26286167728901,ChEMBL,Joinable,minilm,si_si2,12.894884620442308,1,56.53788462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ec_av,ChEMBL,assays_both_0_30_ec_av,66.098,25.942337549060586,ChEMBL,View-Unionable,minilm,si_si2,5.571761430401604,3,71.6697614304016,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_vertical_70_ec_av,OpenData,miller2_vertical_70_ec_av,462.114,201.3862140904516,OpenData,Semantically-Joinable,minilm,si_si2,5.92123784065059,1,468.03523784065055,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_70_ac2_ev,TPC-DI,prospect_vertical_70_ac2_ev,93.023,36.97857336509228,TPC-DI,Joinable,minilm,si_si2,6.490463595692778,1,99.51346359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__View-Unionable__prospect_both_0_70_ac2_ev,TPC-DI,prospect_both_0_70_ac2_ev,93.492,37.23180330303312,TPC-DI,View-Unionable,minilm,si_si2,5.768455646283129,2,99.26045564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Joinable__assays_vertical_1_ac4_ev,ChEMBL,assays_vertical_1_ac4_ev,41.828,15.267606407657269,ChEMBL,Joinable,minilm,si_si2,12.894884620442308,1,54.722884620442315,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_30_ec_ev,ChEMBL,assays_both_0_30_ec_ev,65.596,25.678781715318564,ChEMBL,View-Unionable,minilm,si_si2,6.009124962753012,3,71.60512496275301,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_0_ac1_av,OpenData,miller2_horizontal_0_ac1_av,662.33,289.17380422160034,OpenData,Unionable,minilm,si_si2,6.053068523804223,2,668.3830685238042,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_vertical_70_ac3_ev,TPC-DI,prospect_vertical_70_ac3_ev,91.2,36.114263833314176,TPC-DI,Joinable,minilm,si_si2,12.894884620442308,1,104.09488462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
