config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
topological_only,0,OpenData__View -Unionable__miller2_both_0_30_ac5_av,1089,15,1.0,0.06666666666666667,0.125,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_0_ac3_av,484,22,1.0,0.18181818181818182,0.3076923076923077,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,0.8,0.18181818181818182,0.2962962962962963,31
topological_only,0,OpenData__Joinable__miller2_vertical_1_ac4_ev,676,1,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,289,11,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,1.0,0.04,0.07692307692307693,31
topological_only,0,OpenData__Joinable__miller2_vertical_30_ac2_ev,1089,15,0.6666666666666666,0.13333333333333333,0.2222222222222222,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ac2_ev,1444,25,1.0,0.08,0.14814814814814814,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_0_ec_ev,484,22,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,1.0,0.2,0.3333333333333333,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ac3_ev,1444,25,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,484,22,1.0,0.13636363636363635,0.24,31
topological_only,0,OpenData__Joinable__miller2_vertical_50_ac1_ev,1444,25,1.0,0.04,0.07692307692307693,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ac5_av,1444,25,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Unionable__assays_horizontal_0_ac1_av,529,23,1.0,0.043478260869565216,0.08333333333333333,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ac5_ev,1444,25,0.0,0.0,0.0,31
topological_only,0,OpenData__Joinable__miller2_vertical_50_ac3_ev,1444,25,1.0,0.08,0.14814814814814814,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_50_ec_av,1444,25,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Unionable__assays_horizontal_0_ac2_av,529,23,1.0,0.17391304347826086,0.2962962962962963,31
